3,0.51161,0.29213,1.0431,0.90982,0.56894,2.4151,0.097213,0.56894,0.36638,0.2984,0.00373,0.44649,2.6334,1.3629,8.985,0
3,0.27648,0.32081,1.0386,0.65521,0.33282,2.2469,0.092333,0.33282,0.20511,0.05782,0.00072275,0.41898,3.0764,1.6973,6.7966,0
3,0.42482,0.30903,1.06,0.78148,0.47783,2.2315,0.08734,0.47783,0.32216,0.27109,0.0033887,0.4451,2.9021,1.5223,5.3461,0
3,0.31799,0.30753,1.0115,0.68849,0.37349,2.2378,0.086512,0.37349,0.23474,0.10892,0.0013616,0.4116,2.9575,1.5735,8.5492,0
3,0.28674,0.35059,1.134,0.73833,0.33565,2.5956,0.098316,0.33565,0.21208,0.024769,0.00030961,0.43087,2.5815,1.3209,1.6006,0
3,0.31453,0.32925,1.0856,0.74674,0.37346,2.4154,0.092221,0.37346,0.23955,0.079906,0.00099883,0.41134,2.5732,1.3364,4.9085,0
3,0.42794,0.31732,1.0774,0.83163,0.48284,2.3836,0.095016,0.48284,0.32805,0.21621,0.0027026,0.43285,2.6916,1.4212,3.7726,0
3,0.41681,0.26743,0.99395,0.73415,0.46874,2.2338,0.085998,0.46874,0.30455,0.26795,0.0033494,0.42851,3.0648,1.5707,2.8603,0
3,0.50125,0.2922,0.9529,0.89892,0.5662,2.0909,0.07902,0.5662,0.34785,0.32976,0.0041221,0.39755,3.3298,1.7525,5.2826,0
3,0.46196,0.29155,0.98242,0.85642,0.52486,2.2013,0.081748,0.52486,0.36346,0.30234,0.0037792,0.41067,3.1246,1.6257,5.9153,0
3,0.61057,0.31278,1.0535,1.0437,0.67479,2.2451,0.091435,0.67479,0.44326,0.69482,0.0086852,0.42295,2.8785,1.5164,2.1767,0
3,0.29816,0.27917,0.94764,0.64082,0.35293,2.2312,0.079832,0.35293,0.22274,0.13325,0.0016656,0.39288,3.3203,1.7348,3.4145,0
3,0.48627,0.31863,1.1112,0.9159,0.54164,2.4429,0.098301,0.54164,0.34972,0.23254,0.0029068,0.44201,2.583,1.3347,4.4029,0
3,0.31339,0.27828,0.95803,0.65864,0.36827,2.2214,0.076957,0.36827,0.24192,0.12471,0.0015588,0.40694,3.2968,1.7106,6.2229,0
3,0.38588,0.28286,1.0833,0.69984,0.43081,2.2882,0.096337,0.43081,0.28127,0.14892,0.0018614,0.48107,2.3618,1.2457,6.2181,0
3,0.38048,0.28791,1.0028,0.71426,0.43011,2.2225,0.088074,0.43011,0.29892,0.199,0.0024875,0.44199,2.9036,1.5749,5.5431,0
3,0.18398,0.27373,0.89119,0.5235,0.23155,2.3898,0.08666,0.23155,0.15257,0.022768,0.0002846,0.36958,3.1513,1.6513,0.48289,0
3,0.15321,0.23519,0.83714,0.37098,0.20346,2.0081,0.098392,0.20346,0.14216,0.014528,0.00018161,0.3851,2.4723,1.3274,0.70017,0
3,0.29043,0.29481,0.97835,0.63824,0.3436,2.251,0.087006,0.3436,0.25172,0.16492,0.0020615,0.39777,3.4072,1.9327,1.4218,0
3,0.23957,0.32067,1.0381,0.66321,0.29743,2.4256,0.087173,0.29743,0.18991,0.026867,0.00033583,0.39992,2.8759,1.4646,5.8403,0
3,0.38701,0.3003,0.98767,0.76369,0.44153,2.1547,0.083665,0.44153,0.3103,0.38189,0.0047736,0.39833,3.3083,1.7835,4.4705,0
3,0.3913,0.28701,0.97536,0.75498,0.45132,2.1889,0.083699,0.45132,0.29667,0.2724,0.003405,0.40522,3.2293,1.678,7.742,0
