Cell type,Track displacement_Mean,Track displacement_Median,Track displacement_STD,Track duration_Mean,Track duration_Median,Track duration_STD,Mean Directionality Change Rate_Mean,Mean Directionality Change Rate_Median,Mean Directionality Change Rate_STD,Total Distance Travelled_Mean,Total Distance Travelled_Median,Total Distance Travelled_STD,Max Distance Travelled_Mean,Max Distance Travelled_Median,Max Distance Travelled_STD,Mean Track Speed_Mean,Mean Track Speed_Median,Mean Track Speed_STD,Minimum Track Speed_Mean,Minimum Track Speed_Median,Minimum Track Speed_STD,Maximum Track Speed_Mean,Maximum Track Speed_Median,Maximum Track Speed_STD,Median Track Speed_Mean,Median Track Speed_Median,Median Track Speed_STD,Instant Mean Square Displacement_Mean,Instant Mean Square Displacement_Median,Instant Mean Square Displacement_STD,Instant Diffusion Coefficient_Mean,Instant Diffusion Coefficient_Median,Instant Diffusion Coefficient_STD,Confinement Ratio_Mean,Confinement Ratio_Median,Confinement Ratio_STD,Mean Straight Line Speed_Mean,Mean Straight Line Speed_Median,Mean Straight Line Speed_STD,Linearity of Forward Progression_Mean,Linearity of Forward Progression_Median,Linearity of Forward Progression_STD,Density,Tau
2,0.242159125657808,0.286383134978303,0.185734420514927,0.428947368421053,0.35,0.294069053433262,1.12493803505406,1.20676086971933,0.391594477262777,0.657559601849014,0.506260337913044,0.378522408748659,0.352212467688638,0.354143389038962,0.103166853658673,2.02494917392201,1.73670882948161,0.854986543303066,0.230773416965394,0.139942845476278,0.232347078792352,6.68085977758219,6.5899511379069,1.89505455819158,1.06408594163264,0.558225760781394,1.38705031792736,0.0283241472112012,0.0217373133333333,0.0207900315807761,0.141620736056006,0.108686566666667,0.10395015790388,0.496172958470988,0.517611051884721,0.40260371814994,0.765785352155738,0.722660993303648,0.666583396848973,0.407049649826746,0.414088841507777,0.324539687372037,0.295628487103324,NaN
2,0.259751298815076,0.33354101730399,0.210880844815589,0.491666666666667,0.35,0.334490744223236,1.05163986779116,1.06707772177152,0.403698713083239,0.676443190520437,0.540187402767601,0.315727544850982,0.375062938584682,0.379577050295004,0.146252380196958,1.99886248350598,1.70770561454482,1.10311851230857,0.322298989936369,0.146828061448542,0.398366919902143,6.98496629488649,7.16055936961147,2.16763871351132,1.14235712856252,0.600012981369777,1.2710910139863,0.0288994535374616,0.0214201733333334,0.0242055473034198,0.144497267687308,0.107100866666667,0.121027736517099,0.468614206062802,0.522580725821498,0.36695003582753,0.696727888535707,0.434511086314235,0.665984494507919,0.398107459499881,0.489091091078631,0.311111851863489,0.341427949846795,NaN
2,0.280052189922016,0.259241705046115,0.180707207506391,0.347619047619048,0.275,0.185758951119514,1.04870171285919,1.01284187969271,0.379457541292761,0.515202394406893,0.477037742526219,0.214019351857383,0.321651920102527,0.304688153618465,0.154938979047772,2.00347700941299,1.89111802235405,0.774955516434836,0.431447911297777,0.244044653957718,0.407586154087161,6.00371205795316,5.70930224536373,2.73263011007435,1.18822468808688,0.940613943030777,0.945426541645978,0.0248775599382158,0.0179150273076921,0.0194705913319571,0.124387799691079,0.0895751365384603,0.0973529566597853,0.562810202476167,0.614904889975046,0.314514732168921,0.923339984956209,0.740476280428781,0.714418296433417,0.461009397224346,0.511865909733459,0.253107447822658,0.652521674672642,0.0992973831849728
2,0.289806752496547,0.270851786038045,0.200490246819309,0.348,0.25,0.282297523708395,1.03137312440873,0.970311741763001,0.473526227942097,0.580271831159066,0.487244110168498,0.408930755975802,0.33879155049601,0.314756556722811,0.190778225039352,2.1919907887135,1.99901347686646,0.900026922931684,0.701915708949811,0.381848137353223,0.827237764398748,5.38538671667327,4.54381938021307,2.3886384763476,1.49764838524487,1.32074221557432,1.08247787769735,0.0244612862920875,0.0164147605999989,0.020654008108439,0.122306431460437,0.0820738029999947,0.103270040542195,0.563548789920867,0.592730716311923,0.277744129296383,1.023079447627,0.871309267711536,0.709058686549123,0.453310681431439,0.488682806091349,0.218737673483805,0.800533552410547,0.106904341331771
2,0.273094710707472,0.257392942374792,0.188565859298116,0.32,0.25,0.179908050055633,1.04252978372958,1.05751501926032,0.394718801464634,0.525723130121715,0.461528960418191,0.305555063528349,0.321221096551747,0.302783138280791,0.171541856968439,2.20172926110101,1.97415773767325,0.910614476866136,0.674876660212733,0.504654120173196,0.644256244487598,5.40663597039692,4.6659028992865,2.32387375012368,1.57588296514181,1.26429166299093,1.23322920216904,0.0248161824401931,0.0177515985989009,0.0204588629138933,0.124080912200965,0.0887579929945046,0.102294314569467,0.53472625204486,0.569985314991987,0.29923471482294,0.95521533253583,0.766907021406703,0.732077666661385,0.434415395122763,0.483969033502473,0.241698472942489,0.616727354180136,0.110738362005491
2,0.222161307634285,0.205168709586922,0.12859739416467,0.408,0.35,0.282727242899497,1.08057158012531,1.17552075584829,0.404999541825068,0.663972288274791,0.500165015115234,0.494166350687243,0.287148678536494,0.236792899590012,0.145476004805707,2.01873834926944,1.77143686320896,0.884011039428392,0.540462137147407,0.409752728101029,0.437057739507408,4.5341816418345,4.11495168583131,1.83466474690108,1.66001145029013,1.55508409814172,1.26957040940979,0.0194552130188045,0.0116081061249999,0.0212800612407452,0.0972760650940224,0.0580405306249997,0.106400306203726,0.432140411847937,0.400920023836222,0.276225651973725,0.683789022711327,0.57618046719847,0.517987026450293,0.355590048728194,0.349175146558672,0.218417067210768,0.588933852810683,0.206594745305132
2,0.286087688887254,0.285890017489245,0.169802415205246,0.331395348837209,0.3,0.129110166973584,1.10236806080042,1.15442847012351,0.403287521126868,0.546226737608685,0.507963357517499,0.241038141940398,0.336691717600257,0.334643502999832,0.13087403534067,2.08067245948318,1.93813707204508,0.701423457752137,0.537616155664746,0.297919452201477,0.627943479080636,5.54434171409159,4.8185917486336,2.23126801465375,1.21138931593642,1.02361094171561,0.812645046131544,0.0243256349515671,0.0169309035333325,0.0179551661947452,0.121628174757835,0.0846545176666623,0.089775830973726,0.564680792966118,0.680949511250729,0.313655099326311,0.988379926405085,0.971861929494099,0.65718895537919,0.460317305284101,0.555563790040973,0.250367322086109,0.563142393225779,0.190680092260048
2,0.253893958484833,0.27705481407115,0.184147970104076,0.465384615384615,0.3,0.35838707502721,0.994548980009334,1.00306194806834,0.372528876932331,0.624026693752528,0.528790958529184,0.30840566809178,0.33762943366241,0.341268003188107,0.130567904844385,1.97303155951602,1.63665642749622,0.950718490725102,0.33852591918718,0.242825039895054,0.303105152828339,6.36456980224124,6.27333722989605,2.5911490951413,1.28987802954336,0.793095202355897,1.19708681926278,0.0250550704620452,0.0176706407142858,0.0206746565486342,0.125275352310226,0.0883532035714292,0.103373282743171,0.475182243231066,0.514377682976016,0.33841950961651,0.763970923000056,0.632042037983055,0.687009410894265,0.393673888233831,0.457223257277636,0.27350276821555,0.546728621954106,0.149456634197785
2,0.284053429498599,0.308561150118332,0.166962492027014,0.348684210526316,0.3,0.181393570204465,1.00281840361524,0.993455264513519,0.380185631334858,0.540910876143914,0.462889152855845,0.274367201022102,0.352847102689805,0.363546270340249,0.114390835756731,1.92963198257821,1.92372711143,0.548855160580257,0.309523970940897,0.203134896347213,0.279096821023135,6.70383269855639,6.90884197930818,2.33522159728121,0.76747801463098,0.53376524344812,0.551411366173414,0.0272815204258211,0.0254073307500001,0.0155865541730342,0.136407602129106,0.12703665375,0.077932770865171,0.609678503878282,0.74283754768259,0.337103648206535,0.972297787542014,1.03019858095313,0.642641425736044,0.499775837194864,0.621900721496182,0.271237666575702,0.503436977493691,0.20795741098159
2,0.334909217467736,0.346967347166848,0.246644197288665,0.354545454545455,0.25,0.181626582548413,1.21313153450391,1.18218487310356,0.352458907958786,0.614381402917733,0.519238498250368,0.353333593902997,0.388452599280294,0.367700122382364,0.213269732106978,2.18872815526664,2.14731327734594,0.80235697498228,0.613876698044277,0.34228642976313,0.625941468360282,5.80342290541818,5.69190372371158,2.41088232637443,1.53292839238116,1.19799999999998,1.08903547453259,0.0256997855417545,0.0214350974999999,0.0174684195062257,0.128498927708773,0.1071754875,0.0873420975311285,0.578774881365279,0.692706804050792,0.316994729153953,1.07269310341209,1.01609527112375,0.743173368912634,0.477086174374488,0.579447901961763,0.259180071959941,0.632529050794245,NaN
2,0.29702888829579,0.325344079399023,0.185401877326791,0.436842105263158,0.35,0.338263200010292,1.10323160555525,1.09550205237594,0.354700713845034,0.611029342514484,0.528188835892922,0.355395695739275,0.354918736418265,0.358851779987226,0.136243393728304,1.93771342183461,1.79469954881127,0.821127393952449,0.294578855954335,0.210237960416243,0.276745627291709,6.68480202471019,6.65103961798455,2.3007009015676,1.00620799471867,0.626354532193902,0.999655427743175,0.0266063307279315,0.0183510100000004,0.0196048181299315,0.133031653639657,0.0917550500000022,0.0980240906496573,0.557107756996614,0.639755054417195,0.320271117617929,0.88447673011768,0.776809434777409,0.641223592393743,0.464373208226888,0.54123734723942,0.259645584731469,0.715328507275437,0.197470001822579
2,0.262132285963071,0.299348709701579,0.177838254876442,0.407281553398058,0.3,0.270113244859529,1.03158518077521,1.01092307460951,0.355450338204561,0.585965628787905,0.514003321131876,0.293656161521281,0.332990074307487,0.348409414338934,0.140969677677804,1.93082723837109,1.75684026254583,0.73712252856477,0.346226673928091,0.232757384415613,0.31126129079217,6.36106358313427,6.29876495830732,2.51373930396468,1.02610520931133,0.695564705369035,0.830086272868988,0.0251508796187581,0.018738306,0.0191918818543333,0.12575439809379,0.0936915300000001,0.0959594092716666,0.502912942447467,0.527755648048689,0.330410785276981,0.802537983359657,0.696703667278987,0.665202938842864,0.416626926184368,0.473315449485705,0.268006459437597,0.627494752361907,0.159059734216231
2,0.264440153563028,0.311996955113343,0.168352606191726,0.344827586206897,0.25,0.197006538862749,0.993907074618216,1.00439669283608,0.366371208467224,0.555388892286317,0.542660238237153,0.210597476807752,0.333494109386652,0.363091420994768,0.120836145125733,2.22594278919582,2.16994047882669,0.96374056603507,0.486627754191572,0.269072480941449,0.573797171626515,6.633367422335,7.42978357692877,2.32213576698601,1.15450184609333,0.694953235836809,1.12801596718077,0.0320410831330109,0.0258367428571426,0.0239684306960434,0.160205415665055,0.129183714285713,0.119842153480217,0.541084887127501,0.702879498352425,0.333439327048885,0.950380031079824,0.79135277987898,0.71288602304675,0.438322059858808,0.56230359868194,0.265750610632938,0.452668653413777,0.128500849162345
2,0.302445135237738,0.370965874441301,0.199132190227699,0.384285714285714,0.25,0.35058174941832,1.09681023777358,1.19994957780861,0.501219686740217,0.595461769938531,0.503835768388586,0.308228248842167,0.357843759101931,0.377621212327909,0.154698119538077,2.31375421010422,2.25638200455759,0.983432032352816,0.515202346490926,0.287221169136261,0.563792401717222,6.25290637514299,6.1184197306167,2.39629534140029,1.34638144966468,0.587911557974528,1.4435256934216,0.0319701650203851,0.0258105353749997,0.024935337459148,0.159850825101926,0.129052676874999,0.12467668729574,0.579523230441438,0.699977789468554,0.367410183164417,1.1329677001739,1.23655291480434,0.938308057642946,0.464523511321948,0.608023637731011,0.286044390622766,0.329696638116351,0.108805577317083
2,0.260303908451323,0.241638262698605,0.184213116409637,0.39,0.3,0.282158884963129,1.15052694319704,1.16517479425774,0.428746934586628,0.5594685115879,0.486957640175715,0.309040915993257,0.328105672854695,0.297516739024882,0.1464977043588,1.93754271278412,1.8422540560018,0.726419091341718,0.48368642663443,0.234093998214454,0.62170575821381,5.42840252007396,5.04345261105917,2.39052813488824,1.24755031532251,0.778420974125157,1.15224074509631,0.0217044515349776,0.0150695575,0.0160614818194129,0.108522257674888,0.0753477875000002,0.0803074090970644,0.545091821968502,0.644947708159183,0.342356125210281,0.88226413315478,0.718255003463262,0.713041353665135,0.445636346819823,0.567628890645263,0.275076205176147,1.00745049942344,0.141636282279316
2,0.26461023948243,0.237116266790591,0.206844744604036,0.3475,0.25,0.23937686197977,1.18423709400554,1.14364792667898,0.471124314666299,0.568464177952401,0.454371106704118,0.357420413931208,0.319226613573546,0.298858903973325,0.175542720890989,2.16246970196144,2.0473189370245,0.79920300623458,0.627148442303457,0.545641416944308,0.557648663693647,5.1353980097718,4.57238068476061,2.09708948031385,1.54641501783974,1.54994621317912,1.05149757370685,0.0225948558100379,0.0154431627499999,0.0169481014644406,0.11297427905019,0.0772158137499994,0.0847405073222032,0.52724122830503,0.510377414936943,0.341879702286302,0.947674946584477,0.765930482533424,0.747728569916879,0.419580095062626,0.444318251234921,0.262478921462785,0.967567617253472,0.0847218249352003
