Cell type,Track displacement_Mean,Track displacement_Median,Track displacement_STD,Track duration_Mean,Track duration_Median,Track duration_STD,Mean Directionality Change Rate_Mean,Mean Directionality Change Rate_Median,Mean Directionality Change Rate_STD,Total Distance Travelled_Mean,Total Distance Travelled_Median,Total Distance Travelled_STD,Max Distance Travelled_Mean,Max Distance Travelled_Median,Max Distance Travelled_STD,Mean Track Speed_Mean,Mean Track Speed_Median,Mean Track Speed_STD,Minimum Track Speed_Mean,Minimum Track Speed_Median,Minimum Track Speed_STD,Maximum Track Speed_Mean,Maximum Track Speed_Median,Maximum Track Speed_STD,Median Track Speed_Mean,Median Track Speed_Median,Median Track Speed_STD,Instant Mean Square Displacement_Mean,Instant Mean Square Displacement_Median,Instant Mean Square Displacement_STD,Instant Diffusion Coefficient_Mean,Instant Diffusion Coefficient_Median,Instant Diffusion Coefficient_STD,Confinement Ratio_Mean,Confinement Ratio_Median,Confinement Ratio_STD,Mean Straight Line Speed_Mean,Mean Straight Line Speed_Median,Mean Straight Line Speed_STD,Linearity of Forward Progression_Mean,Linearity of Forward Progression_Median,Linearity of Forward Progression_STD,Density,Tau
2,0.276277314527382,0.233801625315139,0.167893905350343,0.356521739130435,0.25,0.225783659438776,1.03633642720609,1.01398383599714,0.401813671624166,0.546830705404242,0.471357018454106,0.233789946671664,0.333234241980267,0.313802294446676,0.139220955735878,2.13566817239127,1.97483521639167,0.907962552288949,0.494532223284084,0.386476389964562,0.442494542497148,6.08896086744939,6.51715428695681,2.26290547102422,1.1701826825337,1.02257126890991,0.861982239387547,0.0265463354629139,0.0163358208333334,0.0219775813523137,0.132731677314569,0.0816791041666672,0.109887906761569,0.545958021070563,0.588092665275896,0.297901655456409,0.898520659316686,0.746744980643129,0.602312388938457,0.448353657699991,0.466432900133768,0.241492643117188,0.480738531433664,0.121050936285934
2,0.222409051181367,0.181371837394195,0.188977516496662,0.347413793103448,0.25,0.342132427140646,1.00910375990272,1.0278918438867,0.432060943317431,0.62841326564856,0.466482352723601,0.649218526156149,0.288333973638453,0.232687355793436,0.170154616965671,2.28086588550385,1.97781139496046,0.931977675289895,0.874094069406782,0.657234778327197,0.805091847806101,4.74649176912916,4.28971352859475,2.04024106489408,1.93060276764277,1.71061455708617,1.20168718614386,0.0215393742187853,0.0157624679166666,0.0154459083562517,0.107696871093926,0.078812339583333,0.0772295417812585,0.449519009790808,0.442286866892696,0.317798880253593,0.80259273313976,0.74472879025008,0.681564081041395,0.359877408264536,0.339947851994984,0.25133379195659,1.20163885307798,0.113206869417759
2,0.264912973637638,0.200948177399049,0.233737595700621,0.362781954887218,0.25,0.242435100292275,1.12604396786319,1.1434053450893,0.387956891537518,0.688567483945514,0.564314845022355,0.428630729740434,0.33530068186369,0.291303724658644,0.205684347835057,2.51161980518723,1.96163914074386,1.30237827493349,0.839092140307147,0.546765031800697,0.939975138895696,5.26309976331356,5.0292810619412,2.22646783933684,2.06109760894041,1.56589004647502,1.66918064502179,0.0285989734569832,0.0174646052941176,0.02748854591333,0.142994867284916,0.0873230264705882,0.13744272956665,0.417167574183305,0.360516615942185,0.285444741759631,0.897918066419699,0.595299185284166,0.890149762611851,0.336213657895247,0.321862801326073,0.222511498529637,1.54513839514166,0.108020526376325
2,0.282344689556276,0.26453720395302,0.185005065093417,0.356696428571428,0.275,0.232069606045186,1.12831826587722,1.1404480021394,0.409083919219696,0.676399240236466,0.563751005981243,0.459654962866189,0.335500434576833,0.313746138933797,0.174449031724462,2.41647086349145,2.17509434188503,0.984448988839027,0.786528165529592,0.518437131261324,0.813966140153681,5.4114368656086,5.07904537717288,2.21681261012494,1.87485941463617,1.70952884396453,1.23352404515856,0.0263374805372524,0.018476911,0.021323160142209,0.131687402686262,0.092384555,0.106615800711045,0.479422729154393,0.459021668906437,0.284067242035141,0.951672589707517,0.806152283729741,0.689353425255514,0.387449369418437,0.385185877354474,0.220475117010531,5.366842749423,0.119533925238649
2,0.396053981100616,0.340095273627161,0.271467122577183,0.380392156862745,0.3,0.272116034249762,1.18922684367788,1.18648216827593,0.404420278389313,1.01033233867299,0.767310110308068,0.763943224522489,0.469762055948442,0.399684656971854,0.271657308867257,3.3152947608286,3.04891107748192,1.4404170396585,1.20135446488097,0.926399976069181,1.02297445196071,6.25574661585995,6.35177260024908,2.12142070161051,3.01041066711794,2.67142624513221,1.84239469021814,0.0426899412805787,0.0342445197619047,0.0309777656410975,0.213449706402894,0.171222598809524,0.154888828205488,0.474634142442381,0.432364681064891,0.274629633093205,1.24803959854057,1.06096216083109,0.839276687415471,0.385023132520061,0.367846651301115,0.211695300713695,1.79959865244994,0.131267220527964
2,0.301627099676435,0.248096453017773,0.216097005701519,0.318965517241379,0.25,0.171690528040758,1.13183582145785,1.11478620973662,0.380280504143784,0.747216646596798,0.616079021282694,0.453293510513495,0.355915487991144,0.311490770328755,0.19963085484733,2.9374720693597,2.70728453103108,1.28549186809224,1.06777061109518,0.899822204660517,0.850459765529664,5.54207334138404,5.08695979933012,2.25753745731699,2.69651168348341,2.41018007625988,1.54907367746292,0.0342982695033859,0.024714431666667,0.0264961786039277,0.17149134751693,0.123572158333335,0.132480893019638,0.447238773712743,0.436129990783881,0.263167783440047,1.07131959669598,0.903593979616976,0.784618254494023,0.359642635815004,0.362436375338828,0.204773643676193,3.65797362748775,0.137823042364446
2,0.269068251733835,0.232057200707068,0.20551599718607,0.333033419023136,0.25,0.200180463463484,1.08834760521974,1.06706620558072,0.429550167989528,0.653841040777832,0.555050463006989,0.380808824953765,0.329940843080517,0.293799635976629,0.187234166437134,2.51209431046962,2.19491672185302,1.07743097850057,0.839509896544861,0.592819162983089,0.834186712102639,5.2252773792747,4.74330728500693,2.19196169414122,2.07953942833736,1.85875585422373,1.33038080509397,0.0275607763642884,0.0191159009999997,0.0242369852334491,0.137803881821442,0.0955795049999987,0.121184926167246,0.458234367159036,0.423280590715839,0.284099894835134,0.940671492710323,0.774935481185354,0.728702899706389,0.369515365070843,0.35199551227422,0.223586419210371,6.65191412334407,0.127044995858539
2,0.397741148554436,0.371931857999314,0.254374065839245,0.289136904761905,0.25,0.129151648713117,1.15490629921345,1.1731047451402,0.409671228961015,0.909547989185318,0.823079617181608,0.491072956186122,0.471749413175206,0.453105128017772,0.236542569063996,4.00541144626956,3.87835026930532,1.5806501385457,1.90294425638848,1.61847646291259,1.47153954249957,6.69647517689647,6.95518457789579,2.15364319785793,3.76852091228564,3.53403082493812,1.95789722107183,0.0565376510404475,0.0508783609999996,0.0360817328036597,0.282688255202237,0.254391804999998,0.180408664018298,0.474710880085019,0.450075901600433,0.263135164909529,1.53219286262152,1.37378517719618,1.06738489214157,0.376739757053796,0.361788680698285,0.20184655065655,5.10933707628769,0.0959534060019678
2,0.389809836249983,0.344610222715459,0.264825516195549,0.325730337078652,0.25,0.212200438777182,1.18276709255199,1.16928424862759,0.407564854501256,0.917487258951112,0.793929370932102,0.594785172844557,0.459595122707337,0.423638536962823,0.246913867152891,3.68653375636743,3.48829231378736,1.65702394920259,1.59947453594988,1.18190524154858,1.42944487258948,6.4605600725878,6.59813913160372,2.16996648030922,3.42128916747026,3.19143178828559,1.99535803136752,0.0508399379128842,0.041692594285715,0.0359804218433327,0.254199689564421,0.208462971428575,0.179902109216664,0.474603856844934,0.425316779086311,0.273051459494135,1.4057873565962,1.1445109217478,1.0327012394044,0.380065364926812,0.354148612953419,0.210880863742604,5.25761814987442,0.101566677817676
2,0.293009508092301,0.215773165984476,0.252897135507992,0.331818181818182,0.25,0.180789904112966,1.11410411506562,1.09862806734001,0.372448889051735,0.75299178721536,0.642043021169343,0.457155330262193,0.369641783063041,0.332406730006044,0.238669019989341,3.0357766133077,2.46519955593618,1.62756447150974,1.02973168771646,0.926233543099887,0.953748061142879,6.02982227548405,5.81501516588595,2.62380624615851,2.63237809929586,1.9270888383194,2.10620567721644,0.0415785903664338,0.0243118496753249,0.0393289917523922,0.207892951832169,0.121559248376625,0.196644958761961,0.424949284140329,0.359338219783168,0.297904490655353,1.1110948358753,0.793126935168691,1.10865179187187,0.338942348221162,0.293647203868233,0.225756469707093,1.66714710815147,0.112822246178942
