Cell type,Track displacement_Mean,Track displacement_Median,Track displacement_STD,Track duration_Mean,Track duration_Median,Track duration_STD,Mean Directionality Change Rate_Mean,Mean Directionality Change Rate_Median,Mean Directionality Change Rate_STD,Total Distance Travelled_Mean,Total Distance Travelled_Median,Total Distance Travelled_STD,Max Distance Travelled_Mean,Max Distance Travelled_Median,Max Distance Travelled_STD,Mean Track Speed_Mean,Mean Track Speed_Median,Mean Track Speed_STD,Minimum Track Speed_Mean,Minimum Track Speed_Median,Minimum Track Speed_STD,Maximum Track Speed_Mean,Maximum Track Speed_Median,Maximum Track Speed_STD,Median Track Speed_Mean,Median Track Speed_Median,Median Track Speed_STD,Instant Mean Square Displacement_Mean,Instant Mean Square Displacement_Median,Instant Mean Square Displacement_STD,Instant Diffusion Coefficient_Mean,Instant Diffusion Coefficient_Median,Instant Diffusion Coefficient_STD,Confinement Ratio_Mean,Confinement Ratio_Median,Confinement Ratio_STD,Mean Straight Line Speed_Mean,Mean Straight Line Speed_Median,Mean Straight Line Speed_STD,Linearity of Forward Progression_Mean,Linearity of Forward Progression_Median,Linearity of Forward Progression_STD,Density,Tau
2,0.24339478577621,0.222005517949445,0.175832587633807,0.319047619047619,0.25,0.143523790156942,0.910109872202294,0.87589996057038,0.339241462810479,0.563721280664019,0.4945981576244,0.273194734380995,0.334336531852022,0.338557085289914,0.120771308048297,2.27377771988387,2.18139685003071,0.92878930577808,0.306740420469422,0.219317121994675,0.327225230964991,6.43400335503339,6.50544756338872,2.17787523016905,1.1645187679104,0.759465601591058,1.16570381624395,0.0333490786924059,0.0246103283333331,0.0235560513126087,0.166745393462029,0.123051641666665,0.117780256563043,0.531741010200017,0.726962486374181,0.364571330315457,0.949337841307148,0.788880016225524,0.800050922850047,0.425407526220014,0.572016036103594,0.285942838267631,1.31680554262264,0.146213629610254
2,0.307657833407286,0.304777767908669,0.222508286028837,0.363636363636364,0.275,0.225071861096279,1.03779132896907,1.0112719567676,0.427528086311477,0.598332652472194,0.494950214833186,0.327478720482087,0.365393954511772,0.347965312443743,0.197658771562448,2.1995375987321,1.93970724124538,0.930208674711905,0.510611361494479,0.31347475324292,0.573953073340974,6.193181428187,6.39438260800779,2.26052057530302,1.38587681257275,0.939228896293966,1.24797738564337,0.027651988741215,0.023525281666667,0.0183226350355675,0.138259943706075,0.117626408333335,0.0916131751778377,0.571377322903506,0.620930003932081,0.297974807350866,0.998657063348159,0.951511142240704,0.65536326305222,0.467232491286525,0.521405758228308,0.238015381126211,1.3673821431577,0.13790369091986
2,0.256763916458777,0.263815029897836,0.169807801416965,0.304294478527607,0.25,0.152590670576883,1.02681973931798,1.02220600169312,0.405362865063528,0.52351530540541,0.468058828287531,0.25758525894803,0.309148527674812,0.304218161850994,0.143223428306033,2.25481820983136,2.04744361681926,0.941301963173658,0.607217276028818,0.362932500611289,0.604464206630673,5.39654509433916,4.59821922052428,2.36980839760022,1.54140384966458,1.15652035540465,1.28050628926312,0.0268108625072043,0.017807370833333,0.0232731247838691,0.134054312536021,0.0890368541666649,0.116365623919346,0.542404287935699,0.603662858370265,0.325076205188353,0.997608746794379,0.90699715545309,0.756484153955704,0.431401417893589,0.482930286696212,0.253469067802052,1.89366585269241,0.0970564786109494
2,0.237052234833013,0.207276867980972,0.163266051523626,0.316433566433566,0.25,0.18161794597996,1.01516464650024,0.989256034965113,0.417851029825713,0.55969177081429,0.459135483643515,0.307185692148401,0.297045616073726,0.276936852007819,0.142771099965166,2.32933803713405,1.97287254589806,1.05346229866957,0.668938010189634,0.400244925014693,0.760080171868773,5.37684220739485,4.82278799036403,2.36323931181835,1.71940028249564,1.58492902049274,1.35416530435432,0.0272657622552572,0.0163357079999999,0.0233295554601117,0.136328811276286,0.0816785399999994,0.116647777300558,0.485072573157249,0.447258084657295,0.308283904492743,0.88148283615302,0.753269011762483,0.671077750765543,0.387236889712236,0.372188509817488,0.240781619362896,3.42615407664057,0.101034185899326
2,0.321001092109188,0.272866432526985,0.260744512864292,0.305869074492099,0.25,0.143286729644192,1.10673516240453,1.12559269911555,0.440829706054518,0.68259282586145,0.594762056294414,0.379484167389555,0.388292534772889,0.345442281720117,0.235822692404392,2.91608745351172,2.65355010352074,1.33857337840232,1.08029590542945,0.787027318458545,1.08109012690745,5.88586423748351,5.64015638081081,2.24321364135443,2.44225443800006,2.15195222556158,1.71774072174778,0.0364563967076901,0.0265903799999998,0.0281363730395388,0.182281983538451,0.132951899999999,0.140681865197694,0.502579516606973,0.515429022271637,0.292962686485866,1.16060435800682,0.957039445373107,0.888320168015098,0.404212488136407,0.408519933717036,0.234143245196269,3.90795197566336,0.105096914358737
2,0.294708378166122,0.281622602075894,0.183529240378373,0.261031518624642,0.25,0.0939250840697773,1.08505370040195,1.07124863967326,0.406894058638397,0.62687661014288,0.545661987338162,0.321556053080815,0.350679087392808,0.331559662805961,0.170348411437643,3.08659178241319,2.77830132408427,1.29503550220484,1.28550571489235,0.96884260847672,1.1127157092769,5.63110305279407,5.34142752454808,2.1802613050421,2.71454312153549,2.43168172259446,1.58191318181747,0.0374101793585251,0.0289801649999989,0.0283647243270669,0.187050896792626,0.144900824999994,0.141823621635334,0.504038646425465,0.48893355754001,0.266939465531737,1.19835103831977,1.1092205596724,0.750097990446853,0.395873064362639,0.391738441846887,0.20521359059658,6.28883150735579,NaN
2,0.278149679683127,0.242061975535191,0.200487771392137,0.301612903225806,0.25,0.141616584020986,1.03124830802035,1.03568943602214,0.422313866291301,0.584401878253228,0.503053117978622,0.312450874659422,0.328470517522312,0.299982787672886,0.180006839507937,2.57012678119784,2.12989231423524,1.30995779235534,0.830901309681222,0.536823993502513,0.964968243347866,5.57486780545376,5.25705021851606,2.19042812892208,2.05298457791769,1.51763512083775,1.70377082386181,0.0313593370190091,0.0205043699999999,0.0290616221571098,0.156796685095046,0.102521849999999,0.145308110785549,0.515110795251126,0.544843316311932,0.291224464085519,1.04379929229245,0.875993436048469,0.834400634927515,0.413304251782768,0.441299379048584,0.231066256442678,3.71070787857497,0.100294546975099
2,0.357511525528351,0.32529005352548,0.229316890793697,0.297095959595959,0.25,0.141055338395833,1.17563302331566,1.15744392019122,0.41121176574279,0.771111038076483,0.677377127487816,0.45975402343265,0.417920156114466,0.392207775229016,0.206547008367214,3.33579836475043,3.15856568229035,1.40382095619869,1.39078230250993,1.00072938951698,1.2118662461831,5.95322170934326,5.71246838299033,2.07177515925142,3.03771615465808,2.8625640706382,1.71627888707786,0.0419898801904824,0.0346808966666665,0.0301642142474699,0.209949400952412,0.173404483333332,0.15082107123735,0.512097000618578,0.485377483553605,0.279496182671125,1.35134203216945,1.13013957112273,0.949399293258458,0.407980814146299,0.394281962378987,0.215379949803143,6.02171869705335,0.097729999351826
2,0.341506720245793,0.300365061217183,0.22761934745189,0.278260869565218,0.25,0.148522409187488,1.1211606778119,1.12152615324729,0.416809814775932,0.705681271163108,0.620174490803739,0.373224790105366,0.401091402622813,0.370196622891132,0.21436422015038,3.40645311096797,3.0115114541435,1.64461469458097,1.57588547005298,1.1388011239896,1.4500121941736,6.05611068540213,5.86609985936142,2.22588663705204,3.01448009081317,2.58615158101771,1.98960135934816,0.0452608556885824,0.0340057400000002,0.0361800271140374,0.226304278442912,0.170028700000001,0.180900135570187,0.524095772229235,0.520754635346263,0.276795449119725,1.39124784361709,1.23036102425262,0.99298013371016,0.411693464895419,0.422936933906242,0.21246805953858,7.33703566533037,0.0666891775048418
2,0.31017338003468,0.279197582367759,0.234850889548339,0.296470588235294,0.25,0.188475752402524,1.0880941327306,1.10392523778707,0.344433185460836,0.735735490164773,0.5961367865678,0.398484918258626,0.391190573573933,0.332701021940119,0.22014549997797,3.45358042451071,3.03285458443231,1.89445712446565,1.54399273885318,0.660956882103539,1.87733585897593,6.25396366714854,6.7029214526206,2.25325427160051,3.08965900593718,2.55416105045266,2.22484230080977,0.0491804119280451,0.0354210450000013,0.0417896376331032,0.245902059640226,0.177105225000006,0.208948188165516,0.460801356280331,0.440454605454081,0.288448357358448,1.24911556257397,0.84801370861561,1.11320998846469,0.365886159724132,0.353352208676233,0.224068326817445,3.22062509529261,0.0951414383122298
